entry_id,paper_id,doi
3945,https://openalex.org/W2883535324,https://doi.org/10.1051/matecconf/201817901002
3946,https://openalex.org/W2022263399,https://doi.org/10.1017/s0031819100052906
3947,https://openalex.org/W2752126733,https://doi.org/10.1093/nar/gkx760
3948,https://openalex.org/W2057970614,https://doi.org/10.1063/1.1665688
3949,https://openalex.org/W2416858365,
3950,https://openalex.org/W4410952705,https://doi.org/10.1007/s11218-025-10078-w
3951,https://openalex.org/W2593491786,https://doi.org/10.1051/matecconf/201710004004
3952,https://openalex.org/W2276847229,https://doi.org/10.1016/j.sbspro.2015.06.340
3953,https://openalex.org/W2038043514,https://doi.org/10.1364/oe.16.018731
3954,https://openalex.org/W2417226786,https://doi.org/10.2500/ajra.2015.29.4228
3955,https://openalex.org/W2072179143,https://doi.org/10.1159/000369898
3956,https://openalex.org/W2055218013,https://doi.org/10.1524/ract.2006.94.9-11.645
3957,https://openalex.org/W4225102280,https://doi.org/10.1145/3491102.3501972
3958,https://openalex.org/W2175976312,https://doi.org/10.1111/j.0014-3820.2005.tb00920.x
3959,https://openalex.org/W2059453562,https://doi.org/10.1128/jvi.75.7.3185-3196.2001
3960,https://openalex.org/W2584806683,
3961,https://openalex.org/W2917145623,https://doi.org/10.4103/0028-3886.246238
3962,https://openalex.org/W3196912083,https://doi.org/10.21203/rs.3.rs-836994/v1
3963,https://openalex.org/W1846348975,https://doi.org/10.1029/2008gb003206
3964,https://openalex.org/W2015107935,https://doi.org/10.1108/eb024044
3965,https://openalex.org/W2068680739,https://doi.org/10.3109/13880208409070665
3966,https://openalex.org/W1998982173,https://doi.org/10.1039/b412963f
3967,https://openalex.org/W2355479078,
3968,https://openalex.org/W2954485395,https://doi.org/10.1103/physrevx.9.041025
3969,https://openalex.org/W2116376731,https://doi.org/10.1016/s1533-3167(03)00054-2
3970,https://openalex.org/W4200376061,https://doi.org/10.32604/biocell.2022.017757
3971,https://openalex.org/W3194140660,https://doi.org/10.11646/phytotaxa.516.3.4
3972,https://openalex.org/W2897669622,https://doi.org/10.5167/uzh-81303
3973,https://openalex.org/W2060132790,https://doi.org/10.1061/(asce)0742-597x(1999)15:4(43)
3974,https://openalex.org/W2063111926,https://doi.org/10.1115/1.3262241
3975,https://openalex.org/W2318866578,https://doi.org/10.1103/physreve.86.011140
3976,https://openalex.org/W2795362919,https://doi.org/10.2208/jscejer.73.iii_543
3977,https://openalex.org/W2152308106,https://doi.org/10.5455/2320-6012.ijrms20140546
3978,https://openalex.org/W2111356575,https://doi.org/10.1097/00007890-199907150-00001
3979,https://openalex.org/W2348557009,
3980,https://openalex.org/W3133910609,https://doi.org/10.1021/acsnano.1c00872
3981,https://openalex.org/W1966894804,https://doi.org/10.1083/jcb.25.2.159
3982,https://openalex.org/W2581618832,
3983,https://openalex.org/W2056422591,https://doi.org/10.1111/j.1440-1681.1985.tb00299.x
3984,https://openalex.org/W2040851079,https://doi.org/10.1080/19386389.2010.524864
3985,https://openalex.org/W2114265465,https://doi.org/10.1111/j.1467-8268.2010.00261.x
3986,https://openalex.org/W2942680718,https://doi.org/10.1123/jab.2018-0379
3987,https://openalex.org/W2781927623,https://doi.org/10.1080/17405629.2017.1419954
3988,https://openalex.org/W2274831833,
3989,https://openalex.org/W4224289355,https://doi.org/10.1002/ajhb.23749
3990,https://openalex.org/W2187173519,https://doi.org/10.15623/ijret.2015.0404013
3991,https://openalex.org/W2129544776,https://doi.org/10.1039/b310502d
3992,https://openalex.org/W2143083739,https://doi.org/10.1080/13639080120086111
3993,https://openalex.org/W4408430166,https://doi.org/10.5194/egusphere-egu25-15413
3994,https://openalex.org/W2542244975,https://doi.org/10.1109/iscit.2004.1413884
3995,https://openalex.org/W2009250577,https://doi.org/10.1109/cvpr.2014.209
3996,https://openalex.org/W3044323625,https://doi.org/10.1097/md.0000000000021192
3997,https://openalex.org/W2058166370,https://doi.org/10.1103/physreve.50.1823
3998,https://openalex.org/W3104272434,https://doi.org/10.1049/iet-sen.2019.0190
3999,https://openalex.org/W1963521962,https://doi.org/10.1021/nn901563y
4000,https://openalex.org/W2118170309,https://doi.org/10.1093/nar/28.9.2004
4001,https://openalex.org/W2039389281,https://doi.org/10.1001/archinte.1968.03640030091019
4002,https://openalex.org/W2273261195,https://doi.org/10.1152/ajpheart.1990.259.1.h74
4003,https://openalex.org/W2608036660,https://doi.org/10.1177/0146621617703182
4004,https://openalex.org/W1617543897,
4005,https://openalex.org/W2412025819,https://doi.org/10.1515/bchm3.1989.370.1.525
4006,https://openalex.org/W2017588730,https://doi.org/10.1002/bip.10479
4007,https://openalex.org/W1981732347,https://doi.org/10.1046/j.1365-294x.2002.01517.x
4008,https://openalex.org/W2754719280,https://doi.org/10.1109/icip.2017.8296365
4009,https://openalex.org/W2015053273,https://doi.org/10.4310/cag.2009.v17.n2.a2
4010,https://openalex.org/W1972667158,https://doi.org/10.1080/08880010050120881
4011,https://openalex.org/W2350719348,
4012,https://openalex.org/W2096896090,https://doi.org/10.2307/2998378
4013,https://openalex.org/W2883317381,https://doi.org/10.3103/s8756699018030044
4014,https://openalex.org/W2075233704,https://doi.org/10.1111/j.1438-8677.1994.tb00740.x
4015,https://openalex.org/W61519768,
4016,https://openalex.org/W3214793321,https://doi.org/10.52215/rev.bgs.2021.82.3.22
4017,https://openalex.org/W2022113036,https://doi.org/10.1117/12.284664
4018,https://openalex.org/W1504837655,https://doi.org/10.1111/jmwh.12309
4019,https://openalex.org/W2063523674,https://doi.org/10.2176/nmc.28.393
4020,https://openalex.org/W4387857031,https://doi.org/10.1186/s12915-023-01736-6
4021,https://openalex.org/W2029460693,https://doi.org/10.1088/0031-8949/2009/t136/014001
4022,https://openalex.org/W4220829007,https://doi.org/10.5194/egusphere-egu22-3762
4023,https://openalex.org/W2955978709,https://doi.org/10.1093/jpepsy/jsz047
4024,https://openalex.org/W3103541059,https://doi.org/10.1044/2020_persp-20-00132
4025,https://openalex.org/W2168096284,https://doi.org/10.1084/jem.158.3.811
4026,https://openalex.org/W2777062338,https://doi.org/10.11575/jah.v0i0.53324.g40661
4027,https://openalex.org/W7533904,
4028,https://openalex.org/W2094339639,https://doi.org/10.1002/jctb.1844
4029,https://openalex.org/W2795154445,https://doi.org/10.1051/matecconf/201815901038
4030,https://openalex.org/W1493386730,https://doi.org/10.1109/icra.2015.7139659
4031,https://openalex.org/W2177837739,https://doi.org/10.1080/09168451.2015.1091718
4032,https://openalex.org/W277334350,
4033,https://openalex.org/W2126733715,https://doi.org/10.1115/esda2006-95412
4034,https://openalex.org/W2624419526,https://doi.org/10.4467/2353737xct.16.265.6064
4035,https://openalex.org/W4390663322,https://doi.org/10.1080/21568235.2023.2301588
4036,https://openalex.org/W2889418197,https://doi.org/10.2307/1900849
4037,https://openalex.org/W3005678893,https://doi.org/10.1109/chilecon47746.2019.8988025
4038,https://openalex.org/W3148386797,https://doi.org/10.3748/wjg.13.6022
4039,https://openalex.org/W4385816461,https://doi.org/10.35145/jabt.v4i1.117
4040,https://openalex.org/W1861668793,
4041,https://openalex.org/W2039068026,https://doi.org/10.1117/12.677439
4042,https://openalex.org/W2099263388,https://doi.org/10.1109/aim.2003.1225499
4043,https://openalex.org/W2335010337,https://doi.org/10.4327/jsnfs.42.461
4044,https://openalex.org/W2064560225,https://doi.org/10.1051/0004-6361/201219879
4045,https://openalex.org/W3133975688,https://doi.org/10.1111/ijd.15501
4046,https://openalex.org/W2132431277,https://doi.org/10.1152/ajprenal.00016.2014
4047,https://openalex.org/W2981220733,https://doi.org/10.4218/etrij.2018-0281
4048,https://openalex.org/W2006312371,https://doi.org/10.1001/archdermatol.2011.266
4049,https://openalex.org/W2158094690,https://doi.org/10.3349/ymj.2005.46.2.252
4050,https://openalex.org/W6903072863,https://doi.org/10.1016/s0990-7440(01)01136-6/pdf
4051,https://openalex.org/W4240682696,https://doi.org/10.2307/3760819
4052,https://openalex.org/W2076470541,https://doi.org/10.1111/j.1399-6576.2005.00695.x
4053,https://openalex.org/W2116696260,https://doi.org/10.1103/physreve.87.062811
4054,https://openalex.org/W2921778094,https://doi.org/10.1016/j.ebiom.2019.03.007
4055,https://openalex.org/W3088005119,https://doi.org/10.21606/learnxdesign.2019.09130
4056,https://openalex.org/W4386888612,https://doi.org/10.1088/1755-1315/1230/1/012028
4057,https://openalex.org/W4246570866,https://doi.org/10.1055/s-0035-1553256
4058,https://openalex.org/W2605788792,https://doi.org/10.1088/1742-6596/822/1/012037
4059,https://openalex.org/W2119520338,https://doi.org/10.2105/ajph.54.1.98
4060,https://openalex.org/W4361857784,https://doi.org/10.31388/2519-884x-2022-46-37-43
4061,https://openalex.org/W2005285511,https://doi.org/10.2753/jei0021-3624440305
4062,https://openalex.org/W2070088388,https://doi.org/10.1111/j.1365-2427.1995.tb00912.x
4063,https://openalex.org/W4324137220,https://doi.org/10.1055/s-0043-1764139
4064,https://openalex.org/W2079585103,https://doi.org/10.1007/s00122-015-2472-6
4065,https://openalex.org/W4236546724,https://doi.org/10.2307/2867181
4066,https://openalex.org/W2328971666,https://doi.org/10.1093/jcs/13.1.43
4067,https://openalex.org/W9796097,https://doi.org/10.1139/g98-047
4068,https://openalex.org/W2035390670,https://doi.org/10.1111/j.1469-7998.1959.tb05529.x
4069,https://openalex.org/W2040691927,https://doi.org/10.1159/000063899
4070,https://openalex.org/W2781524048,https://doi.org/10.23919/eumc.2017.8230966
4071,https://openalex.org/W2729404980,https://doi.org/10.1080/01441647.2017.1349207
4072,https://openalex.org/W2904435900,https://doi.org/10.15570/actaapa.2018.42
4073,https://openalex.org/W4405148455,https://doi.org/10.1111/jocd.16715
4074,https://openalex.org/W2923100273,https://doi.org/10.5281/zenodo.16561861
4075,https://openalex.org/W2072877457,https://doi.org/10.1097/00008505-199305000-00026
4076,https://openalex.org/W4399540286,https://doi.org/10.31881/tlr.2024.099
4077,https://openalex.org/W2564886250,
4078,https://openalex.org/W2743934902,https://doi.org/10.5281/zenodo.13469413
4079,https://openalex.org/W1964011666,https://doi.org/10.1080/00028896109343375
4080,https://openalex.org/W40291638,
4081,https://openalex.org/W3109144775,https://doi.org/10.1080/00318884.2020.1845046
4082,https://openalex.org/W4389902919,https://doi.org/10.1186/s41747-023-00392-3
4083,https://openalex.org/W2084696045,https://doi.org/10.1046/j.1365-3083.1997.d01-150.x
4084,https://openalex.org/W2029002990,https://doi.org/10.1115/detc2008-50030
4085,https://openalex.org/W2033415590,https://doi.org/10.1111/2049-632x.12161
4086,https://openalex.org/W2377096857,
4087,https://openalex.org/W4205662345,https://doi.org/10.2514/6.2022-1906
4088,https://openalex.org/W3164429907,https://doi.org/10.1021/acsami.1c04077
4089,https://openalex.org/W2067930668,https://doi.org/10.1109/lpt.2014.2335893
4090,https://openalex.org/W2050995217,https://doi.org/10.1080/02681219780000971
4091,https://openalex.org/W4285317996,https://doi.org/10.18592/msr.v3i2.6279
4092,https://openalex.org/W641603126,
4093,https://openalex.org/W1999327543,https://doi.org/10.1080/0014013031000090152
4094,https://openalex.org/W2903957430,https://doi.org/10.1089/aid.2018.0177
4095,https://openalex.org/W1974052073,https://doi.org/10.1253/circj.66.685
4096,https://openalex.org/W1985538998,https://doi.org/10.1002/bbpc.19981020934
4097,https://openalex.org/W4368364572,https://doi.org/10.1093/jas/skad068.001
4098,https://openalex.org/W2895429702,https://doi.org/10.1063/1.5045617
4099,https://openalex.org/W4379161155,https://doi.org/10.1063/5.0153390
4100,https://openalex.org/W2067530477,https://doi.org/10.1177/0954405413517364
4101,https://openalex.org/W2774728938,
4102,https://openalex.org/W2099371414,https://doi.org/10.1242/dev.63.1.111
4103,https://openalex.org/W2072082837,https://doi.org/10.1111/j.1095-8649.2009.02310.x
4104,https://openalex.org/W3044215416,https://doi.org/10.1080/23248823.2020.1793078
4105,https://openalex.org/W2291692612,https://doi.org/10.12793/tcp.2015.23.1.1
4106,https://openalex.org/W2335172770,https://doi.org/10.3109/13880209.2012.664151
4107,https://openalex.org/W2414402555,
4108,https://openalex.org/W2080184918,https://doi.org/10.1029/jb084ib11p06226
4109,https://openalex.org/W2071519856,https://doi.org/10.1021/jf00123a020
4110,https://openalex.org/W4404237851,https://doi.org/10.2118/218051-pa
4111,https://openalex.org/W2072402041,https://doi.org/10.1111/j.1572-0241.1999.01233.x
4112,https://openalex.org/W2117509840,https://doi.org/10.1093/jjco/hyq180
4113,https://openalex.org/W2006707509,https://doi.org/10.1111/j.1471-6402.1985.tb00876.x
4114,https://openalex.org/W2052197812,https://doi.org/10.2169/internalmedicine.35.39
4115,https://openalex.org/W2313828793,https://doi.org/10.2307/1374031
4116,https://openalex.org/W2732903198,https://doi.org/10.1017/cjn.2017.200
4117,https://openalex.org/W4253843173,https://doi.org/10.1002/etc.5620111101
4118,https://openalex.org/W1981337585,https://doi.org/10.1242/dev.066720
4119,https://openalex.org/W2064584959,https://doi.org/10.1117/12.942612
4120,https://openalex.org/W4387314874,https://doi.org/10.23919/ursigass57860.2023.10265325
4121,https://openalex.org/W2906166209,https://doi.org/10.1134/s0362119718060117
4122,https://openalex.org/W2134831228,
4123,https://openalex.org/W2011479577,https://doi.org/10.1046/j.1420-9101.1993.6050659.x
4124,https://openalex.org/W4410695430,https://doi.org/10.1002/pri.70067
4125,https://openalex.org/W2530853291,https://doi.org/10.21451/1984-3143-ar781
4126,https://openalex.org/W4410285590,https://doi.org/10.3390/en18102449
4127,https://openalex.org/W2138901859,https://doi.org/10.3748/wjg.v20.i16.4467
4128,https://openalex.org/W2054345590,https://doi.org/10.1109/uksim.2010.97
4129,https://openalex.org/W2118397447,https://doi.org/10.12968/bjhc.2010.16.10.78927
4130,https://openalex.org/W2113309128,https://doi.org/10.1558/cam.v6i2.199
4131,https://openalex.org/W1512136727,https://doi.org/10.4049/jimmunol.158.11.5518
4132,https://openalex.org/W2163566129,https://doi.org/10.1109/igarss.2003.1294695
4133,https://openalex.org/W3044689720,https://doi.org/10.1080/07420528.2020.1781358
4134,https://openalex.org/W2391789799,
4135,https://openalex.org/W3168471584,https://doi.org/10.1097/01.ccn.0000429387.18097.a9
4136,https://openalex.org/W4399836760,https://doi.org/10.3847/2041-8213/ad58e4
4137,https://openalex.org/W2097045992,https://doi.org/10.1128/mcb.23.23.8471-8485.2003
4138,https://openalex.org/W2280670509,https://doi.org/10.14412/1995-4484-2007-14
4139,https://openalex.org/W2037948515,https://doi.org/10.1080/01440390701428139
4140,https://openalex.org/W2118829532,https://doi.org/10.1002/(sici)1099-0720(199810)12:5<505::aid-acp536>3.0.co;2-d
4141,https://openalex.org/W2118344876,https://doi.org/10.1080/10584609.2012.737417
4142,https://openalex.org/W2972789529,https://doi.org/10.26615/978-954-452-056-4_038
4143,https://openalex.org/W1969133783,https://doi.org/10.1046/j.1365-2044.2003.30362.x
4144,https://openalex.org/W4224691497,https://doi.org/10.1088/1367-2630/ac6a01
4145,https://openalex.org/W109600996,
4146,https://openalex.org/W1556377925,https://doi.org/10.5070/f781017396
4147,https://openalex.org/W4311490548,https://doi.org/10.1088/1742-6596/2378/1/012075
4148,https://openalex.org/W1454866692,
4149,https://openalex.org/W380253488,https://doi.org/10.1117/12.2177586
4150,https://openalex.org/W2626810689,https://doi.org/10.1002/chem.201702220
4151,https://openalex.org/W1980444204,https://doi.org/10.1299/jsme1958.11.294
4152,https://openalex.org/W4393240742,https://doi.org/10.1063/5.0200028
4153,https://openalex.org/W2135133102,https://doi.org/10.1093/hmg/ddq068
4154,https://openalex.org/W1761142551,
4155,https://openalex.org/W2162313493,https://doi.org/10.1787/fmt-v2007-art9-en
4156,https://openalex.org/W2415240097,
4157,https://openalex.org/W4210891752,https://doi.org/10.1093/ehjcr/ytac051
4158,https://openalex.org/W1973282911,https://doi.org/10.1021/cm063000s
4159,https://openalex.org/W2086804164,https://doi.org/10.1002/j.2048-7940.1989.tb01115.x
4160,https://openalex.org/W4232608497,https://doi.org/10.1017/s0950017000000416
4161,https://openalex.org/W2518319506,https://doi.org/10.3725/jjn.45.19
4162,https://openalex.org/W4285007051,https://doi.org/10.3389/fpubh.2022.753861
4163,https://openalex.org/W2120700440,https://doi.org/10.2108/zsj.15.677
4164,https://openalex.org/W2921765279,https://doi.org/10.1146/annurev-genom-083118-015201
4165,https://openalex.org/W4406777841,https://doi.org/10.3389/fmolb.2024.1487115
4166,https://openalex.org/W2322692960,https://doi.org/10.11644/kiep.jeai.2007.11.1.163
4167,https://openalex.org/W3020830113,https://doi.org/10.3390/smartcities3020025
4168,https://openalex.org/W2002378200,https://doi.org/10.1080/08997225.2000.10556258
4169,https://openalex.org/W2087265449,https://doi.org/10.1515/forum-2014-0048
4170,https://openalex.org/W763444015,
4171,https://openalex.org/W4379794238,https://doi.org/10.1002/tqem.21989
4172,https://openalex.org/W1965420193,https://doi.org/10.1177/0730888484011003003
4173,https://openalex.org/W3131781639,https://doi.org/10.1101/2021.02.21.432160
4174,https://openalex.org/W2125172165,https://doi.org/10.1146/annurev-polisci-031710-112604
4175,https://openalex.org/W2619664060,https://doi.org/10.1103/physrevb.96.205151
4176,https://openalex.org/W2130337654,https://doi.org/10.2466/pms.108.2.349-361
4177,https://openalex.org/W2001975179,https://doi.org/10.1270/jsbbs.62.160
4178,https://openalex.org/W2078891994,https://doi.org/10.1088/0741-3335/44/5a/324
4179,https://openalex.org/W2190158367,https://doi.org/10.1167/iovs.15-17819
4180,https://openalex.org/W2408554416,https://doi.org/10.1182/blood.v84.2.474.474
4181,https://openalex.org/W2047085182,https://doi.org/10.1109/icpe.2011.5944619
4182,https://openalex.org/W2013821893,https://doi.org/10.1017/s1537781400002103
4183,https://openalex.org/W148089468,https://doi.org/10.2460/ajvr.1993.54.08.1352
4184,https://openalex.org/W1519998997,https://doi.org/10.1113/jphysiol.2003.059386
4185,https://openalex.org/W1996040284,https://doi.org/10.1111/j.1469-8676.1998.tb00368.x
4186,https://openalex.org/W2963186792,https://doi.org/10.15520/ijmhs.2016.vol6.iss2.106.
4187,https://openalex.org/W2109800983,https://doi.org/10.1253/circj.69.1256
4188,https://openalex.org/W1968401581,https://doi.org/10.1093/arbitration/1.2.161
4189,https://openalex.org/W1584657010,https://doi.org/10.1128/jb.176.17.5202-5209.1994
4190,https://openalex.org/W3212116855,https://doi.org/10.3390/batteries7040078
4191,https://openalex.org/W2805313241,https://doi.org/10.1109/jiot.2018.2844090
4192,https://openalex.org/W3047146537,https://doi.org/10.1109/esgco49734.2020.9158178
4193,https://openalex.org/W2599700310,https://doi.org/10.1080/14767058.2017.1311861
4194,https://openalex.org/W4411603790,https://doi.org/10.3390/appliedmath5030076
4195,https://openalex.org/W3143686377,
4196,https://openalex.org/W2334456193,https://doi.org/10.1179/174313408x304994
4197,https://openalex.org/W3021112922,https://doi.org/10.36713/epra4361
4198,https://openalex.org/W4400178513,https://doi.org/10.20961/shes.v7i1.84301
4199,https://openalex.org/W2040585142,https://doi.org/10.1088/0022-3700/9/5/007
4200,https://openalex.org/W2941683626,https://doi.org/10.17605/osf.io/v9tkz
4201,https://openalex.org/W2073589640,https://doi.org/10.1021/j100249a033
4202,https://openalex.org/W4376871859,https://doi.org/10.1080/10640266.2023.2206753
4203,https://openalex.org/W2358039253,
4204,https://openalex.org/W2761506637,https://doi.org/10.18869/nirp.bcn.8.5.395
4205,https://openalex.org/W2551031827,https://doi.org/10.3390/ijms17111944
4206,https://openalex.org/W2045234879,https://doi.org/10.1109/ecrts.2010.32
4207,https://openalex.org/W2001997237,https://doi.org/10.1021/bi00749a025
4208,https://openalex.org/W2766681683,https://doi.org/10.1115/pvp2017-65617
4209,https://openalex.org/W1581157337,https://doi.org/10.1155/2012/789859
4210,https://openalex.org/W2037530388,https://doi.org/10.1021/es9909125
4211,https://openalex.org/W2883792947,https://doi.org/10.1002/anie.201807054
4212,https://openalex.org/W2784677498,
4213,https://openalex.org/W2563687716,https://doi.org/10.1037/sgd0000192
4214,https://openalex.org/W2911887690,https://doi.org/10.1021/acs.jpcc.8b12163
4215,https://openalex.org/W4230512472,https://doi.org/10.2307/2266206
4216,https://openalex.org/W2355226553,
4217,https://openalex.org/W4391529771,https://doi.org/10.1016/j.rico.2024.100388
4218,https://openalex.org/W2302221296,https://doi.org/10.1177/0269094215621724
4219,https://openalex.org/W2084872199,https://doi.org/10.5351/kjas.2011.24.2.347
4220,https://openalex.org/W2066986522,https://doi.org/10.1037//0022-3514.38.5.751
4221,https://openalex.org/W1500032645,https://doi.org/10.1111/j.1399-0039.2012.01906.x
4222,https://openalex.org/W2118777135,https://doi.org/10.1080/02602938.2012.674484
4223,https://openalex.org/W2086117547,https://doi.org/10.1002/ceat.270140210
4224,https://openalex.org/W2941458268,https://doi.org/10.3390/proceedings2019010043
4225,https://openalex.org/W2058559777,https://doi.org/10.1074/jbc.m307154200
4226,https://openalex.org/W4407290088,https://doi.org/10.15391/si.2025-1.03
4227,https://openalex.org/W4411023079,https://doi.org/10.4028/p-px9vnq
4228,https://openalex.org/W1590333457,https://doi.org/10.1063/1.478909
4229,https://openalex.org/W2578321103,https://doi.org/10.1002/pssb.201600699
4230,https://openalex.org/W4302396175,
4231,https://openalex.org/W3089621796,https://doi.org/10.17718/tojde.803390
4232,https://openalex.org/W2028752102,https://doi.org/10.1093/nar/gkr787
4233,https://openalex.org/W2617086863,https://doi.org/10.1109/globalsip.2017.8309026
4234,https://openalex.org/W3098704632,https://doi.org/10.1029/2020pa004020
4235,https://openalex.org/W1899930801,https://doi.org/10.1017/s1047951103000908
4236,https://openalex.org/W4399299521,https://doi.org/10.3390/diseases12060114
4237,https://openalex.org/W2146481285,https://doi.org/10.1177/1077801210397744
4238,https://openalex.org/W2743597968,https://doi.org/10.4236/ijcns.2017.108b034
4239,https://openalex.org/W2737371481,https://doi.org/10.18579/jpcrkc/2017/16/2/116425
4240,https://openalex.org/W2439179533,https://doi.org/10.1109/ncvpripg.2015.7490068
4241,https://openalex.org/W4251267613,https://doi.org/10.1109/ipdps.2006.1639615
4242,https://openalex.org/W2158724710,https://doi.org/10.1142/s1793042112501576
4243,https://openalex.org/W2015662566,https://doi.org/10.1143/ptp.23.382
4244,https://openalex.org/W2063809317,https://doi.org/10.1029/2005jc003090
4245,https://openalex.org/W1828403552,
4246,https://openalex.org/W2094556068,https://doi.org/10.1080/10618600.2012.719844
4247,https://openalex.org/W2095266023,https://doi.org/10.1002/ajh.10367
4248,https://openalex.org/W2168021633,https://doi.org/10.1111/njb.00159
4249,https://openalex.org/W2981648769,https://doi.org/10.21608/jssae.2011.55480
4250,https://openalex.org/W2743880133,https://doi.org/10.1002/sim.7425
4251,https://openalex.org/W1967759756,https://doi.org/10.4028/www.scientific.net/amm.295-298.2795
4252,https://openalex.org/W4380051197,https://doi.org/10.21638/spbu05.2023.203
4253,https://openalex.org/W2991311787,https://doi.org/10.1073/pnas.1807456116
4254,https://openalex.org/W3212904814,https://doi.org/10.1103/physrevc.104.054303
4255,https://openalex.org/W2083069686,https://doi.org/10.1155/2013/987910
4256,https://openalex.org/W1983967771,https://doi.org/10.1021/ar00166a004
4257,https://openalex.org/W16803421,https://doi.org/10.1177/000313481007601117
4258,https://openalex.org/W2411097919,https://doi.org/10.1177/107385849900500611
4259,https://openalex.org/W2761489467,https://doi.org/10.1177/0898264317733362
4260,https://openalex.org/W2745548464,https://doi.org/10.1159/000479360
4261,https://openalex.org/W3081208099,https://doi.org/10.1177/1533317520951690
4262,https://openalex.org/W4283771027,https://doi.org/10.1002/ange.202202405
4263,https://openalex.org/W2126477199,https://doi.org/10.1373/clinchem.2003.030759
4264,https://openalex.org/W2911484115,https://doi.org/10.1073/pnas.1810070116
4265,https://openalex.org/W4403997201,https://doi.org/10.1038/s41598-024-76297-x
4266,https://openalex.org/W2126975091,https://doi.org/10.1152/ajpendo.2000.278.6.e1060
4267,https://openalex.org/W2619254106,https://doi.org/10.33603/perspective.v4i2.1543
4268,https://openalex.org/W2388240422,
4269,https://openalex.org/W1980571899,https://doi.org/10.1371/journal.pone.0076119
4270,https://openalex.org/W2080386385,https://doi.org/10.1002/(sici)1099-0518(199708)35:11<2177::aid-pola8>3.0.co;2-v
4271,https://openalex.org/W2024033128,https://doi.org/10.1615/critrevimmunol.v14.i3-4.70
4272,https://openalex.org/W1998811353,https://doi.org/10.1039/c1cc16060e
4273,https://openalex.org/W2159806118,https://doi.org/10.1128/aem.00861-15
4274,https://openalex.org/W1526298128,
4275,https://openalex.org/W1985036586,https://doi.org/10.1002/1097-0142(197405)33:5<1462::aid-cncr2820330533>3.0.co;2-6
4276,https://openalex.org/W4400292331,https://doi.org/10.3390/genes15070875
4277,https://openalex.org/W2139117443,https://doi.org/10.1128/iai.62.2.492-500.1994
4278,https://openalex.org/W4393254080,https://doi.org/10.1371/journal.pone.0299193
4279,https://openalex.org/W3092575577,https://doi.org/10.3390/ijerph17207392
4280,https://openalex.org/W2184519131,https://doi.org/10.1177/1525822x18766284
4281,https://openalex.org/W2161999537,https://doi.org/10.1097/00004872-200202000-00026
4282,https://openalex.org/W2102931745,https://doi.org/10.5120/795-1129
4283,https://openalex.org/W3115525170,
4284,https://openalex.org/W2065210270,https://doi.org/10.1074/jbc.m308512200
4285,https://openalex.org/W2131482353,https://doi.org/10.1109/titb.2006.884367
4286,https://openalex.org/W4392925500,https://doi.org/10.20944/preprints202403.0823.v1
4287,https://openalex.org/W2910554515,https://doi.org/10.21082/fae.v36n1.2018.23-44
4288,https://openalex.org/W2909902591,https://doi.org/10.1371/journal.pone.0210276
4289,https://openalex.org/W2008328915,https://doi.org/10.1021/jp046605p
4290,https://openalex.org/W2090548697,https://doi.org/10.1016/j.jhep.2012.05.017
4291,https://openalex.org/W1479716597,https://doi.org/10.1109/cleopr.1999.811578
4292,https://openalex.org/W2071630375,https://doi.org/10.1155/2014/586472
4293,https://openalex.org/W2318101275,https://doi.org/10.1017/s0025315412000458
4294,https://openalex.org/W2001877558,https://doi.org/10.1063/1.2201692
4295,https://openalex.org/W2538651972,https://doi.org/10.1109/red-uas.2015.7440996
4296,https://openalex.org/W2105531316,https://doi.org/10.1111/j.1755-6686.2009.00074.x
4297,https://openalex.org/W3014968918,https://doi.org/10.1109/iccakm46823.2020.9051558
4298,https://openalex.org/W4283690172,https://doi.org/10.1080/09540121.2022.2094311
4299,https://openalex.org/W1996199774,https://doi.org/10.1155/2011/276419
4300,https://openalex.org/W1943148885,https://doi.org/10.1109/secon.1996.510073
4301,https://openalex.org/W4391750938,https://doi.org/10.1007/s40194-024-01717-5
4302,https://openalex.org/W2158183457,https://doi.org/10.3346/jkms.2011.26.7.959
4303,https://openalex.org/W2140234642,https://doi.org/10.15394/jaaer.2004.1550
4304,https://openalex.org/W2081221149,https://doi.org/10.1073/pnas.84.1.76
4305,https://openalex.org/W3124152297,https://doi.org/10.1111/ina.12786
4306,https://openalex.org/W2009042881,https://doi.org/10.1179/174329408x315625
4307,https://openalex.org/W2071084046,https://doi.org/10.1107/s1600536807028346
4308,https://openalex.org/W1984832450,https://doi.org/10.4155/tde.12.126
4309,https://openalex.org/W2153333422,https://doi.org/10.1161/01.cir.0000163566.07427.73
4310,https://openalex.org/W3210798746,https://doi.org/10.1080/10402659.2021.1956144
4311,https://openalex.org/W2046555082,https://doi.org/10.1111/acel.12264
4312,https://openalex.org/W2143368064,https://doi.org/10.1109/tit.2012.2188850
4313,https://openalex.org/W2500903959,https://doi.org/10.1080/08327823.1992.11688177
4314,https://openalex.org/W2081902133,https://doi.org/10.2320/matertrans1960.29.448
4315,https://openalex.org/W2361390368,
4316,https://openalex.org/W4408995931,https://doi.org/10.1111/tan.70165
4317,https://openalex.org/W3022819563,https://doi.org/10.1002/adts.202000034
4318,https://openalex.org/W2264405443,
4319,https://openalex.org/W2105465678,https://doi.org/10.1110/ps.062406706
