entry_id,paper_id,publication_date,year
5799,https://openalex.org/W3011033459,2020-03-16,2020
5800,https://openalex.org/W2411286496,1977-02-10,1977
5801,https://openalex.org/W4317722107,2023-01-23,2023
5802,https://openalex.org/W3163593377,2021-05-01,2021
5803,https://openalex.org/W2157675451,2010-02-08,2010
5804,https://openalex.org/W2058796754,2004-08-31,2004
5805,https://openalex.org/W4323968960,2016-06-29,2016
5806,https://openalex.org/W2928907890,2019-04-01,2019
5807,https://openalex.org/W219475010,1991-12-01,1991
5808,https://openalex.org/W2181674725,2010-01-01,2010
5809,https://openalex.org/W2320953791,2012-01-01,2012
5810,https://openalex.org/W2408850144,2016-05-30,2016
5811,https://openalex.org/W2511277129,1991-01-01,1991
5812,https://openalex.org/W2508241670,1983-01-01,1983
5813,https://openalex.org/W273474983,1986-02-01,1986
5814,https://openalex.org/W2022061798,1996-04-01,1996
5815,https://openalex.org/W3011395366,2019-11-01,2019
5816,https://openalex.org/W2277098592,2015-06-16,2015
5817,https://openalex.org/W1974178568,1997-09-18,1997
5818,https://openalex.org/W3108736357,2021-05-26,2021
5819,https://openalex.org/W4317826781,2022-07-01,2022
5820,https://openalex.org/W2329766173,2013-12-24,2013
5821,https://openalex.org/W2112350648,1993-03-08,1993
5822,https://openalex.org/W3048856373,2019-11-06,2019
5823,https://openalex.org/W85227141,2014-05-13,2014
5824,https://openalex.org/W1967960833,1988-01-01,1988
5825,https://openalex.org/W2294355739,2016-03-10,2016
5826,https://openalex.org/W7054543790,2011-01-01,2011
5827,https://openalex.org/W4312700692,2022-06-01,2022
5828,https://openalex.org/W1980695769,2001-09-26,2001
5829,https://openalex.org/W1984565349,2009-10-08,2009
5830,https://openalex.org/W2048550930,2011-01-01,2011
5831,https://openalex.org/W2063676148,1992-04-01,1992
5832,https://openalex.org/W606333411,1987-01-01,1987
5833,https://openalex.org/W2279617784,2016-01-15,2016
5834,https://openalex.org/W4233844780,1996-01-24,1996
5835,https://openalex.org/W3157037943,2006-01-01,2006
5836,https://openalex.org/W3121232118,2018-01-16,2018
5837,https://openalex.org/W4251911893,1991-04-01,1991
5838,https://openalex.org/W2149240400,2010-08-31,2010
5839,https://openalex.org/W4392554048,2024-01-01,2024
5840,https://openalex.org/W1888395367,2015-06-01,2015
5841,https://openalex.org/W2157589864,1982-06-01,1982
5842,https://openalex.org/W4385615083,2023-08-06,2023
5843,https://openalex.org/W2330976036,2014-08-21,2014
5844,https://openalex.org/W2143649857,1974-10-01,1974
5845,https://openalex.org/W1608309417,2005-04-11,2005
5846,https://openalex.org/W1981502667,2002-02-01,2002
5847,https://openalex.org/W4230536987,1988-03-01,1988
5848,https://openalex.org/W3020654690,2020-04-24,2020
5849,https://openalex.org/W2189082521,2014-01-01,2014
5850,https://openalex.org/W2904262384,2018-12-14,2018
5851,https://openalex.org/W4404845540,2024-11-29,2024
5852,https://openalex.org/W2026130664,1982-12-15,1982
5853,https://openalex.org/W2891452764,2018-07-27,2018
5854,https://openalex.org/W7075577607,2009-01-01,2009
5855,https://openalex.org/W2064367659,2009-04-01,2009
5856,https://openalex.org/W2374675468,2002-01-01,2002
5857,https://openalex.org/W3043061348,2020-07-14,2020
5858,https://openalex.org/W2003801772,2011-01-01,2011
5859,https://openalex.org/W2144039057,2012-09-21,2012
5860,https://openalex.org/W2978956365,2019-10-04,2019
5861,https://openalex.org/W2021528145,1996-06-01,1996
5862,https://openalex.org/W4283814887,2022-07-05,2022
5863,https://openalex.org/W3097473636,2020-11-04,2020
5864,https://openalex.org/W4379740016,2023-06-05,2023
5865,https://openalex.org/W4401895711,2024-08-28,2024
5866,https://openalex.org/W2320721382,1982-07-01,1982
5867,https://openalex.org/W2014088200,2003-12-08,2003
5868,https://openalex.org/W2316293095,2008-01-01,2008
5869,https://openalex.org/W2155401371,2004-09-01,2004
5870,https://openalex.org/W2802044874,2018-04-01,2018
5871,https://openalex.org/W4411253402,2025-06-12,2025
5872,https://openalex.org/W4210933851,2020-11-13,2020
5873,https://openalex.org/W4280515822,2022-02-28,2022
5874,https://openalex.org/W1994510632,2011-10-11,2011
5875,https://openalex.org/W2083168269,2004-08-25,2004
5876,https://openalex.org/W4312670939,2021-12-30,2021
5877,https://openalex.org/W2077869751,2000-04-01,2000
5878,https://openalex.org/W4247679876,2004-03-01,2004
5879,https://openalex.org/W2768953345,2017-11-09,2017
5880,https://openalex.org/W2399415032,2012-03-01,2012
5881,https://openalex.org/W4404044417,2024-11-02,2024
5882,https://openalex.org/W2298953104,2016-09-06,2016
5883,https://openalex.org/W2899349869,2018-10-29,2018
5884,https://openalex.org/W2321697733,2016-04-06,2016
5885,https://openalex.org/W4366418482,2023-04-19,2023
5886,https://openalex.org/W2156651796,1996-01-01,1996
5887,https://openalex.org/W2044305157,2003-06-13,2003
5888,https://openalex.org/W2034808888,1976-11-01,1976
5889,https://openalex.org/W2142563577,1992-01-01,1992
5890,https://openalex.org/W2167176608,2000-01-01,2000
5891,https://openalex.org/W6959741453,2009-01-02,2009
5892,https://openalex.org/W2003997025,1999-01-01,1999
5893,https://openalex.org/W2340012207,2015-06-01,2015
5894,https://openalex.org/W2987129916,2019-01-01,2019
5895,https://openalex.org/W3123414018,2008-01-01,2008
5896,https://openalex.org/W2795892063,2018-01-01,2018
5897,https://openalex.org/W2006541404,1983-02-01,1983
5898,https://openalex.org/W2972293598,2019-09-06,2019
5899,https://openalex.org/W3197522613,2005-06-01,2005
5900,https://openalex.org/W2017756413,2003-07-15,2003
5901,https://openalex.org/W3209789710,2021-10-19,2021
5902,https://openalex.org/W14529734,2012-01-01,2012
5903,https://openalex.org/W2943010195,2019-04-01,2019
5904,https://openalex.org/W4220791801,2022-04-01,2022
5905,https://openalex.org/W2014007351,2005-06-01,2005
5906,https://openalex.org/W2319664758,2010-11-22,2010
5907,https://openalex.org/W4387031082,2023-01-01,2023
5908,https://openalex.org/W167662590,1964-02-01,1964
5909,https://openalex.org/W4384526064,2023-07-15,2023
5910,https://openalex.org/W2920801476,2019-03-16,2019
5911,https://openalex.org/W6906571082,2020-12-02,2020
5912,https://openalex.org/W4378363729,2023-05-26,2023
5913,https://openalex.org/W2047656798,2000-01-01,2000
5914,https://openalex.org/W2996081599,2019-12-01,2019
5915,https://openalex.org/W2064890820,1994-09-15,1994
5916,https://openalex.org/W2584448017,2017-01-31,2017
5917,https://openalex.org/W2330903344,2012-12-01,2012
5918,https://openalex.org/W1992705325,2014-01-01,2014
5919,https://openalex.org/W2094071436,2001-06-01,2001
5920,https://openalex.org/W7073945990,1996-10-01,1996
5921,https://openalex.org/W2566119849,2017-12-05,2017
5922,https://openalex.org/W2035018596,1994-09-01,1994
5923,https://openalex.org/W2886259918,2018-07-02,2018
5924,https://openalex.org/W2436200917,2016-01-30,2016
5925,https://openalex.org/W4386422388,2023-09-01,2023
5926,https://openalex.org/W3123933670,2015-01-01,2015
5927,https://openalex.org/W2065376500,2000-01-01,2000
5928,https://openalex.org/W2565872961,1994-01-01,1994
5929,https://openalex.org/W2015715527,2005-10-03,2005
5930,https://openalex.org/W2011241696,2010-11-25,2010
5931,https://openalex.org/W2053522181,2011-07-14,2011
5932,https://openalex.org/W4238966481,2018-12-06,2018
5933,https://openalex.org/W2570908980,2016-12-21,2016
5934,https://openalex.org/W2056662969,2009-01-01,2009
5935,https://openalex.org/W2031133529,1999-01-01,1999
5936,https://openalex.org/W4280654060,2022-05-16,2022
5937,https://openalex.org/W1612992353,2002-07-01,2002
5938,https://openalex.org/W3012345228,2020-03-20,2020
5939,https://openalex.org/W3004312754,2019-09-01,2019
5940,https://openalex.org/W1849505415,2005-03-18,2005
5941,https://openalex.org/W3134573035,2021-03-01,2021
5942,https://openalex.org/W3156968886,2021-02-15,2021
5943,https://openalex.org/W4392166307,2024-02-26,2024
5944,https://openalex.org/W2506102182,2016-07-01,2016
5945,https://openalex.org/W2803989461,2018-07-03,2018
5946,https://openalex.org/W4404187155,2024-11-08,2024
5947,https://openalex.org/W1994165808,2007-11-01,2007
5948,https://openalex.org/W2186798781,2009-07-01,2009
5949,https://openalex.org/W2019914962,2012-08-16,2012
5950,https://openalex.org/W2897377998,2015-08-30,2015
5951,https://openalex.org/W4312755548,2022-01-01,2022
5952,https://openalex.org/W4394576060,2024-04-08,2024
5953,https://openalex.org/W2155360833,2004-09-20,2004
5954,https://openalex.org/W4401393262,2024-08-07,2024
5955,https://openalex.org/W3088453788,2020-09-25,2020
5956,https://openalex.org/W2023455207,2012-08-06,2012
5957,https://openalex.org/W2049586207,1970-01-01,1970
5958,https://openalex.org/W4320018585,2023-01-01,2023
5959,https://openalex.org/W2403441396,2003-08-28,2003
5960,https://openalex.org/W2003412209,2008-02-28,2008
5961,https://openalex.org/W1994747279,1983-05-01,1983
5962,https://openalex.org/W3091839203,2020-10-07,2020
5963,https://openalex.org/W2982306658,2019-01-01,2019
5964,https://openalex.org/W2259363913,2016-01-25,2016
5965,https://openalex.org/W2294640169,2014-01-01,2014
5966,https://openalex.org/W3039992793,2020-07-06,2020
5967,https://openalex.org/W2592757791,2017-02-27,2017
5968,https://openalex.org/W4291219640,2022-09-30,2022
5969,https://openalex.org/W2075177133,2005-10-12,2005
5970,https://openalex.org/W2323244348,1980-12-01,1980
5971,https://openalex.org/W3187827103,2021-01-01,2021
5972,https://openalex.org/W2414531794,1972-03-01,1972
5973,https://openalex.org/W4313379092,2022-12-18,2022
5974,https://openalex.org/W2020960998,2013-07-01,2013
5975,https://openalex.org/W4368404609,2023-05-02,2023
5976,https://openalex.org/W2952058808,2005-02-01,2005
5977,https://openalex.org/W2219338244,2015-09-22,2015
5978,https://openalex.org/W4252122675,2000-12-18,2000
5979,https://openalex.org/W2031289429,1972-01-01,1972
5980,https://openalex.org/W1983825351,1972-01-01,1972
5981,https://openalex.org/W1534054728,2006-01-01,2006
5982,https://openalex.org/W2015459788,2002-08-01,2002
5983,https://openalex.org/W4281738941,2022-05-27,2022
5984,https://openalex.org/W2045296738,1992-04-01,1992
5985,https://openalex.org/W4405087538,2024-12-04,2024
5986,https://openalex.org/W1777422638,2007-10-26,2007
5987,https://openalex.org/W2095260577,2014-11-26,2014
5988,https://openalex.org/W2108333349,2012-10-11,2012
5989,https://openalex.org/W4393931114,2024-04-01,2024
5990,https://openalex.org/W2083758538,2003-01-23,2003
5991,https://openalex.org/W2020824221,1991-06-01,1991
5992,https://openalex.org/W3213622775,2021-11-09,2021
5993,https://openalex.org/W2042596846,2012-04-23,2012
5994,https://openalex.org/W2937420973,2019-04-15,2019
5995,https://openalex.org/W2120669001,2012-12-20,2012
5996,https://openalex.org/W2301447381,2016-01-28,2016
5997,https://openalex.org/W2015234703,1998-07-01,1998
5998,https://openalex.org/W2965702776,2019-07-29,2019
5999,https://openalex.org/W1973999121,2012-08-13,2012
6000,https://openalex.org/W2625189448,2017-06-15,2017
6001,https://openalex.org/W2765133642,2017-09-02,2017
6002,https://openalex.org/W4319033743,2023-01-27,2023
6003,https://openalex.org/W4221052296,2022-03-31,2022
6004,https://openalex.org/W4284670615,2022-07-05,2022
6005,https://openalex.org/W107183734,2014-12-29,2014
6006,https://openalex.org/W2564254928,2016-01-01,2016
6007,https://openalex.org/W2103480029,2011-08-09,2011
6008,https://openalex.org/W2796351403,1936-02-01,1936
6009,https://openalex.org/W2061804208,2008-07-08,2008
6010,https://openalex.org/W2136425274,2003-05-28,2003
6011,https://openalex.org/W3088440558,2020-09-17,2020
6012,https://openalex.org/W2416512485,2016-06-01,2016
6013,https://openalex.org/W3148406042,2014-01-01,2014
6014,https://openalex.org/W2107371544,1995-10-01,1995
6015,https://openalex.org/W4390367242,2023-12-28,2023
6016,https://openalex.org/W2095387805,2003-01-01,2003
6017,https://openalex.org/W2615144563,2014-03-01,2014
6018,https://openalex.org/W2022866455,2003-01-01,2003
6019,https://openalex.org/W2167185244,2001-02-01,2001
6020,https://openalex.org/W4319017574,2023-02-02,2023
6021,https://openalex.org/W4403387665,2024-10-14,2024
6022,https://openalex.org/W2969746798,2019-08-22,2019
6023,https://openalex.org/W2789335164,2017-09-01,2017
6024,https://openalex.org/W2918230835,2002-01-01,2002
6025,https://openalex.org/W2030265955,1999-01-11,1999
6026,https://openalex.org/W3012225271,2020-03-17,2020
6027,https://openalex.org/W2259034203,2009-01-01,2009
6028,https://openalex.org/W1974767016,2013-10-01,2013
6029,https://openalex.org/W3030936501,2020-05-26,2020
6030,https://openalex.org/W2785718782,2018-02-02,2018
6031,https://openalex.org/W1974677264,2000-09-01,2000
6032,https://openalex.org/W3098235720,2020-01-01,2020
6033,https://openalex.org/W4403733890,2024-10-24,2024
6034,https://openalex.org/W3209389171,2021-11-05,2021
6035,https://openalex.org/W2145500535,2011-11-01,2011
6036,https://openalex.org/W2324464759,2014-06-04,2014
6037,https://openalex.org/W2944708026,2019-01-01,2019
6038,https://openalex.org/W1903501951,1982-04-01,1982
6039,https://openalex.org/W4376636400,2023-04-15,2023
6040,https://openalex.org/W4235308510,2008-07-23,2008
6041,https://openalex.org/W3122678901,1985-01-01,1985
6042,https://openalex.org/W1747660207,2015-09-21,2015
6043,https://openalex.org/W1987672192,2004-12-01,2004
6044,https://openalex.org/W1559861960,2003-12-02,2003
6045,https://openalex.org/W2951701605,2010-07-06,2010
6046,https://openalex.org/W1658545,2000-05-15,2000
6047,https://openalex.org/W2072763952,1952-01-01,1952
6048,https://openalex.org/W4387219643,2023-09-30,2023
6049,https://openalex.org/W4403305940,2024-10-09,2024
6050,https://openalex.org/W2036518895,2015-03-10,2015
6051,https://openalex.org/W2113477199,1990-10-01,1990
6052,https://openalex.org/W2565716088,2012-10-01,2012
6053,https://openalex.org/W2061451796,2000-01-01,2000
6054,https://openalex.org/W2061539138,2013-06-01,2013
6055,https://openalex.org/W773520781,2002-01-01,2002
6056,https://openalex.org/W4245696840,2021-01-01,2021
6057,https://openalex.org/W2549769174,2016-01-01,2016
6058,https://openalex.org/W4233689498,1978-04-01,1978
6059,https://openalex.org/W4389045855,2023-11-27,2023
6060,https://openalex.org/W3106172173,2018-10-25,2018
6061,https://openalex.org/W2245383229,2015-01-01,2015
6062,https://openalex.org/W2117616731,2005-01-01,2005
6063,https://openalex.org/W4387521833,2023-09-30,2023
6064,https://openalex.org/W2285747616,2015-09-01,2015
6065,https://openalex.org/W2003696821,1941-11-01,1941
6066,https://openalex.org/W2130138900,2000-09-01,2000
6067,https://openalex.org/W4243770611,2013-11-13,2013
6068,https://openalex.org/W2763929814,2017-10-11,2017
6069,https://openalex.org/W2323036426,1940-08-01,1940
6070,https://openalex.org/W1984307368,2001-11-01,2001
6071,https://openalex.org/W4406135608,2025-01-01,2025
6072,https://openalex.org/W2065078894,2006-05-16,2006
6073,https://openalex.org/W2130992886,1998-10-01,1998
6074,https://openalex.org/W2349181682,2012-01-01,2012
6075,https://openalex.org/W4245841024,2008-07-10,2008
6076,https://openalex.org/W2356095105,2008-01-01,2008
6077,https://openalex.org/W2043847489,2005-12-30,2005
6078,https://openalex.org/W2027577066,1997-05-01,1997
6079,https://openalex.org/W2894624991,2018-03-01,2018
6080,https://openalex.org/W2970817504,2019-08-10,2019
6081,https://openalex.org/W3212085523,2021-11-08,2021
6082,https://openalex.org/W1990027410,2006-11-01,2006
6083,https://openalex.org/W2613584075,2017-05-01,2017
6084,https://openalex.org/W4307320867,2022-10-26,2022
6085,https://openalex.org/W2089790027,2011-01-01,2011
6086,https://openalex.org/W2018319024,1992-07-01,1992
6087,https://openalex.org/W2965683172,2019-07-31,2019
6088,https://openalex.org/W2910145970,2018-11-29,2018
6089,https://openalex.org/W2060849649,1990-01-01,1990
6090,https://openalex.org/W3027980681,2020-05-20,2020
6091,https://openalex.org/W2021925073,1994-03-01,1994
6092,https://openalex.org/W2186924693,2009-01-01,2009
6093,https://openalex.org/W2134841199,2013-06-11,2013
6094,https://openalex.org/W2022350326,2009-02-01,2009
6095,https://openalex.org/W148231119,2021-10-05,2021
6096,https://openalex.org/W3037097539,2020-06-23,2020
6097,https://openalex.org/W822665728,2015-03-01,2015
6098,https://openalex.org/W1978429474,1976-04-01,1976
6099,https://openalex.org/W2976118516,2019-09-27,2019
6100,https://openalex.org/W2967240566,2016-06-30,2016
6101,https://openalex.org/W4285390462,2022-07-14,2022
6102,https://openalex.org/W2014158652,2012-09-12,2012
6103,https://openalex.org/W2916715433,2012-01-01,2012
6104,https://openalex.org/W2104965630,2011-11-29,2011
6105,https://openalex.org/W4386631103,2023-07-29,2023
6106,https://openalex.org/W1994059088,2003-03-27,2003
6107,https://openalex.org/W2022110996,1995-01-01,1995
6108,https://openalex.org/W4388846924,2023-11-21,2023
6109,https://openalex.org/W3017282194,2020-04-18,2020
6110,https://openalex.org/W2090993566,1976-01-01,1976
6111,https://openalex.org/W2013011069,1991-07-01,1991
6112,https://openalex.org/W1995354075,2007-07-30,2007
6113,https://openalex.org/W2095637810,1971-10-09,1971
6114,https://openalex.org/W1520752161,2015-01-30,2015
6115,https://openalex.org/W2556170607,2016-11-08,2016
6116,https://openalex.org/W4379601059,2023-06-07,2023
6117,https://openalex.org/W2010508195,1987-08-01,1987
6118,https://openalex.org/W2098466042,2007-12-13,2007
6119,https://openalex.org/W2088929015,1972-11-01,1972
6120,https://openalex.org/W290107612,2006-08-01,2006
6121,https://openalex.org/W2098907233,1999-05-01,1999
6122,https://openalex.org/W2000399626,1996-09-01,1996
6123,https://openalex.org/W3166976658,2021-06-10,2021
6124,https://openalex.org/W2895266179,2018-01-01,2018
6125,https://openalex.org/W7065642392,2014-01-01,2014
6126,https://openalex.org/W2156804011,2005-01-01,2005
6127,https://openalex.org/W2619020088,2017-05-27,2017
6128,https://openalex.org/W2472324110,2016-06-28,2016
6129,https://openalex.org/W2526601380,2016-01-01,2016
6130,https://openalex.org/W2129282928,2004-01-24,2004
6131,https://openalex.org/W1799757670,2009-12-10,2009
6132,https://openalex.org/W3154516541,2021-03-30,2021
6133,https://openalex.org/W2414289348,1997-01-01,1997
6134,https://openalex.org/W2293692565,2016-02-11,2016
6135,https://openalex.org/W370322714,1984-01-01,1984
6136,https://openalex.org/W4205217231,2021-07-28,2021
6137,https://openalex.org/W4295777362,2000-06-01,2000
6138,https://openalex.org/W2329524360,2016-01-01,2016
6139,https://openalex.org/W2983421014,2019-11-15,2019
6140,https://openalex.org/W2013776041,2015-04-08,2015
6141,https://openalex.org/W4220686242,2022-03-07,2022
6142,https://openalex.org/W2079949652,2011-05-31,2011
6143,https://openalex.org/W1975941380,2006-07-07,2006
6144,https://openalex.org/W2039464406,1996-11-01,1996
6145,https://openalex.org/W1820490589,1994-01-01,1994
6146,https://openalex.org/W2953355669,2005-04-07,2005
6147,https://openalex.org/W4320084323,2022-01-01,2022
6148,https://openalex.org/W2822141983,2018-07-12,2018
6149,https://openalex.org/W1966002548,1980-01-01,1980
6150,https://openalex.org/W2016605596,2010-05-01,2010
6151,https://openalex.org/W2094429365,1995-07-01,1995
6152,https://openalex.org/W1968545999,2014-05-01,2014
6153,https://openalex.org/W2790230962,2018-02-23,2018
6154,https://openalex.org/W2021507178,2010-01-01,2010
6155,https://openalex.org/W192312693,2012-06-01,2012
6156,https://openalex.org/W2895010809,2018-10-03,2018
6157,https://openalex.org/W2394651831,2001-04-01,2001
6158,https://openalex.org/W2106338393,2014-09-23,2014
6159,https://openalex.org/W4251155323,2018-05-01,2018
6160,https://openalex.org/W2407002361,1989-01-01,1989
6161,https://openalex.org/W2010972302,1983-12-01,1983
6162,https://openalex.org/W1544759605,2007-01-01,2007
6163,https://openalex.org/W4232896721,2009-03-01,2009
6164,https://openalex.org/W2972926389,2020-01-01,2020
6165,https://openalex.org/W2059419277,2012-08-03,2012
6166,https://openalex.org/W1881411051,2001-04-01,2001
6167,https://openalex.org/W2999186648,2021-04-23,2021
6168,https://openalex.org/W2162153808,1987-08-01,1987
6169,https://openalex.org/W2113664223,1994-12-01,1994
6170,https://openalex.org/W3155504427,2022-09-14,2022
6171,https://openalex.org/W2090768933,2002-01-01,2002
6172,https://openalex.org/W2026080341,2013-08-01,2013
6173,https://openalex.org/W2131867119,2015-02-06,2015
6174,https://openalex.org/W4402067192,2024-08-30,2024
6175,https://openalex.org/W2430961308,1996-06-01,1996
6176,https://openalex.org/W330145653,2014-09-15,2014
6177,https://openalex.org/W2911257709,2019-01-01,2019
6178,https://openalex.org/W4320496595,2023-02-11,2023
6179,https://openalex.org/W2014318340,2015-02-18,2015
6180,https://openalex.org/W4308694171,2022-11-10,2022
6181,https://openalex.org/W2077037957,2006-10-20,2006
6182,https://openalex.org/W2010588413,2003-06-05,2003
6183,https://openalex.org/W2356605451,2013-01-01,2013
6184,https://openalex.org/W2024174451,2012-01-01,2012
6185,https://openalex.org/W1973612113,2008-08-26,2008
6186,https://openalex.org/W1533690164,2012-07-27,2012
6187,https://openalex.org/W2317967461,2005-09-01,2005
6188,https://openalex.org/W2032691746,2011-05-19,2011
6189,https://openalex.org/W2159584322,1985-11-01,1985
6190,https://openalex.org/W2323967116,1986-01-01,1986
6191,https://openalex.org/W3035202438,2020-06-11,2020
6192,https://openalex.org/W1492151964,2015-04-01,2015
6193,https://openalex.org/W2328808393,2005-05-16,2005
6194,https://openalex.org/W2168468502,1988-09-01,1988
6195,https://openalex.org/W6920850284,2020-10-13,2020
6196,https://openalex.org/W1599995024,2009-06-26,2009
6197,https://openalex.org/W1969201282,2011-01-31,2011
6198,https://openalex.org/W7051883997,2021-07-01,2021
6199,https://openalex.org/W7010144049,2003-08-01,2003
6200,https://openalex.org/W3197873479,2021-09-09,2021
6201,https://openalex.org/W181613588,2010-11-23,2010
6202,https://openalex.org/W7070167344,2014-12-17,2014
6203,https://openalex.org/W4321605696,2023-02-23,2023
6204,https://openalex.org/W2972378698,2019-05-28,2019
6205,https://openalex.org/W2185159827,2015-12-03,2015
6206,https://openalex.org/W3149890088,2013-01-01,2013
6207,https://openalex.org/W2063687309,2014-09-10,2014
6208,https://openalex.org/W3165068730,2021-05-23,2021
6209,https://openalex.org/W4413098013,2025-07-29,2025
6210,https://openalex.org/W2043244802,2013-12-30,2013
6211,https://openalex.org/W4282832593,2022-05-16,2022
6212,https://openalex.org/W100802125,1981-01-01,1981
6213,https://openalex.org/W4378765489,2023-05-30,2023
6214,https://openalex.org/W2095113317,1998-01-01,1998
6215,https://openalex.org/W1809869182,2015-07-27,2015
6216,https://openalex.org/W2980283429,2015-12-03,2015
6217,https://openalex.org/W4406171371,2025-01-08,2025
6218,https://openalex.org/W2914305455,2013-09-19,2013
6219,https://openalex.org/W7087650341,2008-04-01,2008
6220,https://openalex.org/W6991758423,2015-01-01,2015
6221,https://openalex.org/W1989242174,2011-01-01,2011
6222,https://openalex.org/W2140921400,2004-09-01,2004
6223,https://openalex.org/W2796320544,2018-04-02,2018
6224,https://openalex.org/W2016487036,2010-01-01,2010
6225,https://openalex.org/W3006550401,2019-01-01,2019
6226,https://openalex.org/W2188169968,2009-01-01,2009
6227,https://openalex.org/W2072285476,1978-01-01,1978
6228,https://openalex.org/W2413964820,1994-01-01,1994
6229,https://openalex.org/W3165348994,2017-12-27,2017
6230,https://openalex.org/W3172659812,2021-06-12,2021
6231,https://openalex.org/W2050259931,2007-01-01,2007
6232,https://openalex.org/W1581402845,2009-10-10,2009
6233,https://openalex.org/W1463691283,2007-09-17,2007
6234,https://openalex.org/W1993723366,1981-01-01,1981
6235,https://openalex.org/W2128034913,2005-06-14,2005
6236,https://openalex.org/W4255840982,1984-07-01,1984
6237,https://openalex.org/W1987266531,1962-10-01,1962
6238,https://openalex.org/W2334351257,1914-01-01,1914
6239,https://openalex.org/W2127810858,2005-03-24,2005
6240,https://openalex.org/W6911021947,2025-05-15,2025
6241,https://openalex.org/W2740668659,2010-01-01,2010
6242,https://openalex.org/W2012453207,2014-11-14,2014
6243,https://openalex.org/W3113607091,2020-11-25,2020
6244,https://openalex.org/W4282549663,2022-06-13,2022
6245,https://openalex.org/W2138714006,1991-08-19,1991
6246,https://openalex.org/W2793204277,2018-03-14,2018
6247,https://openalex.org/W2409373867,2016-06-02,2016
6248,https://openalex.org/W4406184943,2024-11-30,2024
6249,https://openalex.org/W2139137059,2012-07-10,2012
6250,https://openalex.org/W2789461879,2018-03-07,2018
6251,https://openalex.org/W1529552938,1987-12-01,1987
6252,https://openalex.org/W1969404212,2009-09-14,2009
6253,https://openalex.org/W3011453582,2020-03-17,2020
6254,https://openalex.org/W2010967441,2009-01-01,2009
6255,https://openalex.org/W3176012395,2021-06-18,2021
6256,https://openalex.org/W1971124289,2002-09-06,2002
6257,https://openalex.org/W2002563315,2007-03-23,2007
6258,https://openalex.org/W4377030709,2023-05-18,2023
6259,https://openalex.org/W2583927402,2017-01-31,2017
6260,https://openalex.org/W2091559392,1997-01-01,1997
6261,https://openalex.org/W1970524676,1983-10-22,1983
6262,https://openalex.org/W3107471280,2020-11-24,2020
6263,https://openalex.org/W2375981314,2009-01-01,2009
6264,https://openalex.org/W2361280886,2003-01-01,2003
6265,https://openalex.org/W3039767651,2020-05-08,2020
6266,https://openalex.org/W2409186072,1983-10-01,1983
6267,https://openalex.org/W4311361835,2022-11-30,2022
6268,https://openalex.org/W4401331982,2024-08-05,2024
6269,https://openalex.org/W4406451892,2025-01-17,2025
6270,https://openalex.org/W2020095683,2013-01-01,2013
6271,https://openalex.org/W1935535498,2015-07-01,2015
6272,https://openalex.org/W3028060815,2020-01-01,2020
6273,https://openalex.org/W3165233741,2021-05-21,2021
6274,https://openalex.org/W2162739310,2003-07-01,2003
6275,https://openalex.org/W2039215350,2013-04-04,2013
6276,https://openalex.org/W2419018350,2002-11-04,2002
6277,https://openalex.org/W2056893346,1998-12-08,1998
6278,https://openalex.org/W2134338499,2011-07-05,2011
6279,https://openalex.org/W3006141532,2018-04-25,2018
6280,https://openalex.org/W2055020674,2009-03-10,2009
6281,https://openalex.org/W2186234581,2014-01-01,2014
6282,https://openalex.org/W2346719123,2013-01-30,2013
6283,https://openalex.org/W3005335576,2020-02-04,2020
6284,https://openalex.org/W2743306763,2007-01-01,2007
6285,https://openalex.org/W2340318412,2016-06-08,2016
6286,https://openalex.org/W2796787512,2018-04-09,2018
6287,https://openalex.org/W2951074358,2019-06-24,2019
6288,https://openalex.org/W2126691849,1997-10-01,1997
6289,https://openalex.org/W2093455243,2003-07-15,2003
6290,https://openalex.org/W2146839209,2012-03-22,2012
6291,https://openalex.org/W4255621902,1939-02-01,1939
6292,https://openalex.org/W3216669776,1969-05-01,1969
6293,https://openalex.org/W3116870294,2020-01-01,2020
6294,https://openalex.org/W4405467348,2024-12-17,2024
6295,https://openalex.org/W2124026121,2002-11-22,2002
6296,https://openalex.org/W2142099066,2005-12-23,2005
6297,https://openalex.org/W2379840412,2005-01-01,2005
6298,https://openalex.org/W2902769478,2018-11-26,2018
6299,https://openalex.org/W6929366677,2022-03-20,2022
6300,https://openalex.org/W4281761984,2022-06-09,2022
6301,https://openalex.org/W2031116570,1986-01-01,1986
6302,https://openalex.org/W3094121941,2020-10-22,2020
6303,https://openalex.org/W4296876647,2022-09-23,2022
6304,https://openalex.org/W2531643005,1996-01-01,1996
6305,https://openalex.org/W2102823748,2005-10-01,2005
6306,https://openalex.org/W1964631034,2008-07-16,2008
6307,https://openalex.org/W2973655045,2019-09-18,2019
6308,https://openalex.org/W2138842623,2006-01-31,2006
6309,https://openalex.org/W2124119170,1999-05-01,1999
6310,https://openalex.org/W2471933862,2016-06-23,2016
6311,https://openalex.org/W2008286696,2012-10-25,2012
6312,https://openalex.org/W2134687374,2014-04-15,2014
6313,https://openalex.org/W1999469068,1987-06-01,1987
6314,https://openalex.org/W2123102670,2002-11-07,2002
6315,https://openalex.org/W2133451077,2014-03-19,2014
6316,https://openalex.org/W910578938,2015-04-01,2015
